model,bound_fraction,release_tau_s,question,time_s,dt_s,rho_d_kg_m3,liquid_inventory_old_kg,bound_inventory_old_kg,liquid_inventory_new_kg,bound_inventory_new_kg,total_inventory_old_kg,total_inventory_new_kg,delta_total_inventory_kg,boundary_net_in_kg_s,expected_delta_from_boundary_kg,water_balance_residual_kg,release_to_liquid_kg_s,liquid_min_C,bound_min_C,total_min_C,phase_split_residual_C,dry_solid_inventory_relative_error,solver_relative_residual
M2,0.1,7200.0,Q3,112800.0,300.0,650.0,0.018591380655880944,4.263066765678815e-09,0.018555569094121385,4.089088696591472e-09,0.01859138491894771,0.018555573183210078,-3.581173573763072e-05,-1.1937245191797904e-07,-3.581173557539371e-05,-1.6223700442970224e-13,5.799268969578102e-13,0.06145377056511601,4.0049149464844814e-08,0.06145381061426547,4.134381050438041e-18,0.0,2.1278826869102786e-11
M2,0.1,7200.0,Q3,113100.0,300.0,650.0,0.018555569094121385,4.089088696591472e-09,0.018520029983437925,3.922210766954688e-09,0.018555573183210078,0.018520033905648693,-3.55392775613847e-05,-1.1846425802485951e-07,-3.553927740745785e-05,-1.5392684549935323e-13,5.562597654559493e-13,0.061424843464373456,3.841472193286723e-08,0.06142488187909539,1.6435880248081647e-18,0.0,2.0349650272774185e-11
M2,0.1,7200.0,Q3,113400.0,300.0,650.0,0.018520029983437925,3.922210766954688e-09,0.018484760089273754,3.762143216222882e-09,0.018520033905648693,0.018484763851416973,-3.527005423172025e-05,-1.1756684695411725e-07,-3.527005408623518e-05,-1.4548507120152807e-13,5.335585024393488e-13,0.06139609621335718,3.6846996275785415e-08,0.06139613306035346,1.1690814912452858e-17,0.0,1.9442238266192688e-11
M2,0.1,7200.0,Q3,113700.0,300.0,650.0,0.018484760089273754,3.762143216222882e-09,0.018449756227559795,3.6086081091356546e-09,0.018484763851416973,0.018449759836167905,-3.500401524906757e-05,-1.1668005037007742e-07,-3.5004015111023224e-05,-1.3804434754582234e-13,5.117836902907627e-13,0.06136752695355435,3.534325035387305e-08,0.061367562296804706,2.742666213429823e-19,0.0,1.8596524427175348e-11
M2,0.1,7200.0,Q3,114000.0,300.0,650.0,0.018449756227559795,3.6086081091356546e-09,0.018415015263764028,3.461338853121461e-09,0.018449759836167905,0.018415018725102882,-3.474111106502309e-05,-1.1580370311346625e-07,-3.474111093403987e-05,-1.3098321662323095e-13,4.908975200473091e-13,0.06133913385312638,3.390087311940384e-08,0.0613391677539995,1.0676261347544318e-17,0.0,1.778909407880254e-11
M2,0.1,7200.0,Q3,114300.0,300.0,650.0,0.018415015263764028,3.461338853121461e-09,0.018380534111960115,3.320079735396341e-09,0.018415018725102882,0.01838053743203985,-3.4481293063031576e-05,-1.149376431291817e-07,-3.448129293875451e-05,-1.2427706704443847e-13,4.708637257504005e-13,0.061310915106425605,3.2517360082926744e-08,0.06131094762378569,5.642430568795717e-19,0.0,1.701817994190211e-11
M2,0.1,7200.0,Q3,114600.0,300.0,650.0,0.018380534111960115,3.320079735396341e-09,0.018346309733630283,3.184585478953868e-09,0.01838053743203985,0.01834631291821576,-3.422451382409028e-05,-1.1408171247745594e-07,-3.4224513743236784e-05,-8.085349609884135e-14,4.5164752147491114e-13,0.06128286893352976,3.1190308964564866e-08,0.061282900123838725,9.906526774171873e-18,0.0,1.1863180442620272e-11
M2,0.1,7200.0,Q3,114900.0,300.0,650.0,0.018346309733630283,3.184585478953868e-09,0.018312339137667707,3.054620816675405e-09,0.01834631291821576,0.018312342192288524,-3.397072592723621e-05,-1.1323575283256495e-07,-3.3970725849769485e-05,-7.746672633880333e-14,4.3321554092820874e-13,0.06125499357975741,2.991741552278726e-08,0.061255023497172933,5.620612852959018e-18,0.0,1.143737920668048e-11
M2,0.1,7200.0,Q3,115200.0,300.0,650.0,0.018312339137667707,3.054620816675405e-09,0.018278619378565984,2.929960082821154e-09,0.018312342192288524,0.018278622308526064,-3.3719883762460545e-05,-1.1239961229409516e-07,-3.371988368822855e-05,-7.423199560466567e-14,4.1553577951416987e-13,0.06122728731523512,2.8696469553410814e-08,0.061227316011704676,8.306749543326967e-18,0.0,1.1027028429525656e-11
M2,0.1,7200.0,Q3,115500.0,300.0,650.0,0.018278619378565984,2.929960082821154e-09,0.018245147555893296,2.8103868211926685e-09,0.018278622308526064,0.01824515036628012,-3.347194224594466e-05,-1.1157314058269217e-07,-3.347194217480765e-05,-7.113700497803424e-14,3.9857753876161896e-13,0.06119974843444844,2.7525351051885032e-08,0.061199775959799495,2.106865416119514e-18,0.0,1.0631530492572297e-11
M2,0.1,7200.0,Q3,115800.0,300.0,650.0,0.018245147555893296,2.8103868211926685e-09,0.01821192081345375,2.6956934092864727e-09,0.01824515036628012,0.018211923509147156,-3.322685713296261e-05,-1.1075619021601109e-07,-3.322685706480333e-05,-6.815928436888427e-14,3.823113730206537e-13,0.061172375255800264,2.640202653219605e-08,0.061172401657826794,5.057269768585904e-18,0.0,1.0250819130101294e-11
M2,0.1,7200.0,Q3,116100.0,300.0,650.0,0.01821192081345375,2.6956934092864727e-09,0.01817893633847231,2.5856806977861734e-09,0.018211923509147156,0.018178938924153006,-3.2984584994150135e-05,-1.099486164294042e-07,-3.298458492882126e-05,-6.532887295365719e-14,3.6670903833433025e-13,0.06114516612120567,2.5324545495998192e-08,0.06114519144575117,7.572749172416813e-18,0.0,9.884056594074834e-12
M2,0.1,7200.0,Q3,116400.0,300.0,650.0,0.01817893633847231,2.5856806977861734e-09,0.018146191360792412,2.4801576647670966e-09,0.018178938924153006,0.018146193840950082,-3.274508320292441e-05,-1.0915027713435173e-07,-3.274508314030552e-05,-6.261888929473894e-14,3.5174344339692095e-13,0.06111811939566528,2.4291037045842175e-08,0.06111814368670232,2.9082810069527398e-18,0.0,9.529607407048252e-12
M2,0.1,7200.0,Q3,116700.0,300.0,650.0,0.018146191360792412,2.4801576647670966e-09,0.01811368315209174,2.3789410840130195e-09,0.018146193840950082,0.01811368553103283,-3.250830991725212e-05,-1.083610328574039e-07,-3.250830985722117e-05,-6.003095291912466e-14,3.373886025135915e-13,0.061091233466852995,2.3299706636619318e-08,0.06109125676655963,3.3764850859924547e-19,0.0,9.188508629073944e-12
M2,0.1,7200.0,Q3,117000.0,300.0,650.0,0.01811368315209174,2.3789410840130195e-09,0.018081409025115496,2.2818552068690728e-09,0.01811368553103283,0.0180814113069707,-3.2274224062128765e-05,-1.0758074668188702e-07,-3.2274224004566106e-05,-5.756265825324416e-14,3.236195904798224e-13,0.0610645067447199,2.2348832959581067e-08,0.06106452909355286,8.645251702318367e-18,0.0,8.859344914369116e-12
M2,0.1,7200.0,Q3,117300.0,300.0,650.0,0.018081409025115496,2.2818552068690728e-09,0.018049366332943382,2.1887314570784064e-09,0.0180814113069707,0.018049368521674842,-3.204278529585908e-05,-1.0680928416530334e-07,-3.2042785249591e-05,-4.6268076989066514e-14,3.1041249930222203e-13,0.06103793766111183,2.1436764953523378e-08,0.061037959097876786,7.042542943382573e-18,0.0,8.508833291535319e-12
M2,0.1,7200.0,Q3,117600.0,300.0,650.0,0.018049366332943382,2.1887314570784064e-09,0.01801755246820087,2.0994081380727294e-09,0.018049368521674842,0.018017554567609007,-3.181395406583534e-05,-1.0604651340527791e-07,-3.1813954021583373e-05,-4.425196916801183e-14,2.977443966855889e-13,0.06101152466938117,2.056191893794629e-08,0.06101154523130011,7.336962993169797e-18,0.0,8.219947209508338e-12
M2,0.1,7200.0,Q3,117900.0,300.0,650.0,0.01801755246820087,2.0994081380727294e-09,0.017985964862388844,2.013730152208488e-09,0.018017554567609007,0.017985966876118996,-3.158769149001067e-05,-1.0529230481095864e-07,-3.158769144328759e-05,-4.672308275954079e-14,2.855932862141384e-13,0.06098526624401399,1.972277586321081e-08,0.06098528596678986,6.276758984615681e-18,0.0,7.370273410767086e-12
M2,0.1,7200.0,Q3,118200.0,300.0,650.0,0.017985964862388844,2.013730152208488e-09,0.017954600985175397,1.9315487314611616e-09,0.017985966876118996,0.017954602916724124,-3.1363959394872104e-05,-1.0454653116695892e-07,-3.1363959350087676e-05,-4.478442763118304e-14,2.739380691577544e-13,0.06095916088026456,1.891787867291839e-08,0.060959179798143234,7.328469502640103e-18,0.0,7.116656148562663e-12
M2,0.1,7200.0,Q3,118500.0,300.0,650.0,0.017954600985175397,1.9315487314611616e-09,0.017923458343690444,1.8527211791100762e-09,0.017954602916724124,0.017923460196411625,-3.114272031249851e-05,-1.0380906756524046e-07,-3.1142720269572136e-05,-4.2926376158086005e-14,2.62758507836952e-13,0.06093320709379689,1.814582977393313e-08,0.060933225239626666,9.278422065280757e-18,0.0,6.871826535753119e-12
M2,0.1,7200.0,Q3,118800.0,300.0,650.0,0.017923458343690444,1.8527211791100762e-09,0.01789253448185546,1.7771106219651964e-09,0.017923460196411625,0.017892536258966082,-3.0923937445543476e-05,-1.030797913479693e-07,-3.092393740439079e-05,-4.115268239027192e-14,2.5203519048293285e-13,0.06090740342033381,1.7405288609653756e-08,0.060907420825622414,1.0372279089875981e-17,0.0,6.635604864825779e-12
M2,0.1,7200.0,Q3,119100.0,300.0,650.0,0.01789253448185546,1.7771106219651964e-09,0.017861826979721707,1.7045857727056794e-09,0.017892536258966082,0.017861828684307482,-3.070757465859983e-05,-1.0235858206381949e-07,-3.070757461914585e-05,-3.9453981531475946e-14,2.4174949753172256e-13,0.060881748415311014,1.6694969332321652e-08,0.060881765110280345,8.660994603736476e-18,0.0,6.40759244661493e-12
M2,0.1,7200.0,Q3,119400.0,300.0,650.0,0.017861826979721707,1.7045857727056794e-09,0.017831333452822985,1.6350207019175217e-09,0.017861828684307482,0.017831335087843687,-3.0493596463794514e-05,-1.0164532141988968e-07,-3.0493596425966904e-05,-3.782761051011191e-14,2.3188356929385945e-13,0.060856240653546334,1.6013638570323318e-08,0.0608562566671849,1.1512147208863854e-17,0.0,6.187589326109352e-12
M2,0.1,7200.0,Q3,119700.0,300.0,650.0,0.017831333452822985,1.6350207019175217e-09,0.017801051551540686,1.56829461943447e-09,0.017831335087843687,0.017801053119835306,-3.0281968008381843e-05,-1.009398932403656e-07,-3.028196797210968e-05,-3.627216325148737e-14,2.224202749435068e-13,0.060830878728903776,1.536011328661038e-08,0.06083089408901706,5.78490415750185e-18,0.0,5.975352055081321e-12
M2,0.1,7200.0,Q3,120000.0,300.0,650.0,0.017801051551540686,1.56829461943447e-09,0.017770978960482773,1.5042916646025313e-09,0.017801053119835306,0.017770980464774433,-3.0072655060872644e-05,-1.0024218342030431e-07,-3.0072655026091293e-05,-3.478135138300191e-14,2.1334318277312768e-13,0.06080566125397239,1.4733258724518669e-08,0.06080567598723111,3.76451551134108e-19,0.0,5.770473848491863e-12
M2,0.1,7200.0,Q3,120300.0,300.0,650.0,0.017770978960482773,1.5042916646025313e-09,0.0177411133978753,1.4429007051039038e-09,0.017770980464774433,0.017741114840776007,-2.9865623998426294e-05,-9.955207988358859e-08,-2.9865623965076577e-05,-3.3349716624343426e-14,2.0463653166209166e-13,0.060780586859749644,1.4131986437419536e-08,0.06078060099173608,4.758965278642131e-18,0.0,5.572836376624349e-12
M2,0.1,7200.0,Q3,120600.0,300.0,650.0,0.0177411133978753,1.4429007051039038e-09,0.01771145261496654,1.384015143991006e-09,0.017741114840776007,0.017711453998981677,-2.9660841794329484e-05,-9.886947254112973e-08,-2.9660841762338917e-05,-3.1990567557179175e-14,1.9628520370965907e-13,0.06075565419533129,1.3555252398782148e-08,0.06075566775058369,6.010370431426654e-18,0.0,5.382130690077708e-12
M2,0.1,7200.0,Q3,120900.0,300.0,650.0,0.01771145261496654,1.384015143991006e-09,0.017681994395443254,1.3275327345955589e-09,0.017711453998981677,0.01768199572297599,-2.9458276005686623e-05,-9.819425325004434e-08,-2.9458275975013304e-05,-3.06733195158497e-14,1.8827469798482425e-13,0.060730861927607384,1.3002055189365191e-08,0.06073087492966257,6.85578210468035e-18,0.0,5.198226174285794e-12
M2,0.1,7200.0,Q3,121200.0,300.0,650.0,0.017681994395443254,1.3275327345955589e-09,0.017652736554319638,1.2733554029913238e-09,0.01768199572297599,0.017652737827675038,-2.9257895300952713e-05,-9.752631574005578e-08,-2.9257894722016736e-05,-5.789359775268139e-13,1.8059110534745053e-13,0.060706208740964857,1.247143425839025e-08,0.06070622121239912,1.1959759453734674e-17,0.0,4.9694315813444575e-11
M2,0.1,7200.0,Q3,121500.0,300.0,650.0,0.017652736554319638,1.2733554029913238e-09,0.017623676939034303,1.2213890777022355e-09,0.017652737827675038,0.017623678160423383,-2.9059667251654653e-05,-9.686555563914785e-08,-2.9059666691744357e-05,-5.599102961600846e-13,1.7322108429696016e-13,0.060681693336994226,1.1962468255677651e-08,0.060681705299462485,1.028038594126624e-17,0.0,4.821196677407765e-11
M2,0.1,7200.0,Q3,121800.0,300.0,650.0,0.017623676939034303,1.2213890777022355e-09,0.017594813427201282,1.1715435263602383e-09,0.017623678160423383,0.01759481459874481,-2.8863561678572208e-05,-9.6211870456788e-08,-2.88635611370364e-05,-5.415358069469408e-13,1.6615183780665768e-13,0.06065731443420546,1.1474273431848745e-08,0.060657325908478894,1.1551024697653846e-17,0.0,4.67759901667012e-11
M2,0.1,7200.0,Q3,122100.0,300.0,650.0,0.017594813427201282,1.1715435263602383e-09,0.017566143926656178,1.1237321990292023e-09,0.01759481459874481,0.017566145050388376,-2.8669548356435176e-05,-9.556515944214387e-08,-2.866954783264316e-05,-5.237920150781908e-13,1.5937109110345356e-13,0.060633070767746884,1.1006002103816805e-08,0.06063308177374899,5.864584811547858e-18,0.0,4.538491392763125e-11
M2,0.1,7200.0,Q3,122400.0,300.0,650.0,0.017566143926656178,1.1237321990292023e-09,0.017537666374929425,1.0778720779228784e-09,0.017566145050388376,0.017537667452801504,-2.8477597586871323e-05,-9.492532360077158e-08,-2.8477597080231474e-05,-5.066398486180436e-13,1.528670703544127e-13,0.06060896108913052,1.0556841182902073e-08,0.060608971645971704,3.891838459947692e-18,0.0,4.403724491317917e-11
M2,0.1,7200.0,Q3,122700.0,300.0,650.0,0.017537666374929425,1.0778720779228784e-09,0.017509378738730236,1.0338835332559446e-09,0.017537667452801504,0.01750937977261377,-2.8287680187734365e-05,-9.429226565885586e-08,-2.828767969765676e-05,-4.900776067243411e-13,1.466284822231131e-13,0.060584984165962724,1.0126010763015232e-08,0.06058499429197349,1.0894625448729742e-17,0.0,4.2731520924801925e-11
M2,0.1,7200.0,Q3,123000.0,300.0,650.0,0.017509378738730236,1.0338835332559446e-09,0.017481279013441015,9.91690184977847e-10,0.01750937977261377,0.0174812800051312,-2.809976748257073e-05,-9.366589002832686e-08,-2.8099767008498056e-05,-4.740726752404823e-13,1.4064449426032504e-13,0.0605611387816803,9.71276276645787e-09,0.060561148494443065,5.719356711401923e-18,0.0,4.146640486305022e-11
M2,0.1,7200.0,Q3,123300.0,300.0,650.0,0.017481279013441015,9.91690184977847e-10,0.01745336522262198,9.51218770149362e-10,0.0174812800051312,0.01745336617384075,-2.7913831290450608e-05,-9.304610277280935e-08,-2.7913830831842806e-05,-4.586078017993975e-13,1.3490471609495037e-13,0.06053742373529176,9.316379644988576e-09,0.060537433051671405,5.0210111336152546e-18,0.0,4.024123789769184e-11
M2,0.1,7200.0,Q3,123600.0,300.0,650.0,0.01745336522262198,9.51218770149362e-10,0.017425635417525762,9.123990157315882e-10,0.01745336617384075,0.01742563632992478,-2.7729843915969e-05,-9.243281157433579e-08,-2.7729843472300738e-05,-4.4366826158033154e-13,1.2939918139257813e-13,0.06051383784112358,8.936173133899217e-09,0.060513846777296716,9.00002284959746e-19,0.0,3.905337626000554e-11
M2,0.1,7200.0,Q3,123900.0,300.0,650.0,0.017425635417525762,9.123990157315882e-10,0.01739808767662176,8.751635165664943e-10,0.01742563632992478,0.017398088551785276,-2.7547778139503515e-05,-9.182592570087587e-08,-2.7547777710262762e-05,-4.2924075277788083e-13,1.2411833055031367e-13,0.060490379928571515,8.571483056938056e-09,0.06049038850005457,5.826172198262121e-18,0.0,3.79023143270509e-11
M2,0.1,7200.0,Q3,124200.0,300.0,650.0,0.01739808767662176,8.751635165664943e-10,0.01737072010513,8.394476183371399e-10,0.017398088551785276,0.01737072094457762,-2.7367607207656047e-05,-9.122535597456255e-08,-2.7367606792368763e-05,-4.152872842702951e-13,1.1905299409784792e-13,0.060467048841856726,8.22167618000459e-09,0.060467057063532906,6.801126972886522e-18,0.0,3.6786893848191626e-11
M2,0.1,7200.0,Q3,124500.0,300.0,650.0,0.01737072010513,8.394476183371399e-10,0.017343530834564302,8.051893053043603e-10,0.01737072094457762,0.017343531639753603,-2.7189304824017102e-05,-9.063101474066506e-08,-2.718930442219952e-05,-4.018175833839406e-13,1.1419437677593203e-13,0.0604438434397867,7.886145111625736e-09,0.06044385132593181,1.3568551298895183e-17,0.0,3.570621491729353e-11
M2,0.1,7200.0,Q3,124800.0,300.0,650.0,0.017343530834564302,8.051893053043603e-10,0.01731651802228455,7.723290926249735e-10,0.017343531639753603,0.01731651879461364,-2.7012845139964825e-05,-9.004281583723704e-08,-2.7012844751171112e-05,-3.8879371320717573e-13,1.0953404226462255e-13,0.060420762595520726,7.564307248304174e-09,0.060420770159827976,1.2163297169620697e-17,0.0,3.46585145043518e-11
M2,0.1,7200.0,Q3,125100.0,300.0,650.0,0.01731651802228455,7.723290926249735e-10,0.017289679851057862,7.408099230645416e-10,0.01731651879461364,0.017289680591867782,-2.6838202745856077e-05,-8.946067456549151e-08,-2.6838202369647454e-05,-3.7620862303774753e-13,1.0506389853477306e-13,0.06039780519633994,7.255603762907599e-09,0.06039781245194371,6.2125044218131746e-18,0.0,3.364304712734449e-11
M2,0.1,7200.0,Q3,125400.0,300.0,650.0,0.017289679851057862,7.408099230645416e-10,0.01726301452862841,7.105770679253402e-10,0.017289680591867782,0.017263015239205474,-2.6665352662307712e-05,-8.888450766084885e-08,-2.6665352298254655e-05,-3.640530564996084e-13,1.007761837973385e-13,0.06037497014342142,6.95949863434236e-09,0.06037497710292006,9.701189113272935e-18,0.0,3.265730910206593e-11
M2,0.1,7200.0,Q3,125700.0,300.0,650.0,0.01726301452862841,7.105770679253402e-10,0.017236520287295935,6.815780320175101e-10,0.017263015239205474,0.01723652096887397,-2.6494270331505615e-05,-8.831423326399868e-08,-2.6494269979199604e-05,-3.5230601056379825e-13,9.666345302609988e-14,0.06035225635161832,6.6754777168266365e-09,0.06035226302709604,9.32132378775082e-18,0.0,3.1703315371268585e-11
M2,0.1,7200.0,Q3,126000.0,300.0,650.0,0.017236520287295935,6.815780320175101e-10,0.017210195383502123,6.537624625083904e-10,0.01723652096887397,0.017210196037264588,-2.6324931609381097e-05,-8.774977089476398e-08,-2.6324931268429194e-05,-3.4095190321221935e-13,9.271856503039944e-14,0.060329662749241536,6.40304784714709e-09,0.060329669152289385,5.206300418007745e-18,0.0,3.0778576387012794e-11
M2,0.1,7200.0,Q3,126300.0,300.0,650.0,0.017210195383502123,6.537624625083904e-10,0.017184038097425507,6.270820614917562e-10,0.017210196037264588,0.017184038724507567,-2.6157312757020545e-05,-8.719104142346756e-08,-2.615731242704027e-05,-3.2998027528203903e-13,8.893467005544711e-14,0.060307188277847396,6.141735988348853e-09,0.06030719441958338,7.446456890853441e-18,0.0,2.988212807949044e-11
M2,0.1,7200.0,Q3,126600.0,300.0,650.0,0.017184038097425507,6.270820614917562e-10,0.017158046732584212,6.014905021251569e-10,0.017184038724507567,0.01715804733407471,-2.59913904328557e-05,-8.66379670449471e-08,-2.599139011348413e-05,-3.193715704765711e-13,8.530519788866445e-14,0.060284831892028864,5.891088408371993e-09,0.06028483778311727,1.348937770656467e-17,0.0,2.9013111080666296e-11
