model,bound_fraction,release_tau_s,question,time_s,dt_s,L_v_J_per_kg,surface_gasification_rate_kg_s,latent_power_W,cumulative_latent_energy_J,outer_gasification_max_kg_m2_s,z0_gasification_max_kg_m2_s,z1_gasification_max_kg_m2_s,liquid_inventory_kg,bound_inventory_kg,release_to_liquid_kg_s,heat_boundary_in_W,heat_solver_relative_residual,latent_enabled
M0,0.0,0.0,Q2,3840.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20491271659464688,0.0,0.0,1.5885452507625595,2.6405180482516626e-11,False
M0,0.0,0.0,Q2,3960.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20346389399397308,0.0,0.0,1.5068481058569843,2.3768943272935406e-11,False
M0,0.0,0.0,Q2,4080.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20202540301581492,0.0,0.0,1.3567215459662454,1.9306625538818668e-11,False
M0,0.0,0.0,Q2,4200.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20059733799953536,0.0,0.0,1.330199610004987,3.120303235022358e-11,False
M0,0.0,0.0,Q2,4320.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19917915633813235,0.0,0.0,1.3699158498233686,1.9921337578410192e-11,False
M0,0.0,0.0,Q2,4440.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1977711061946706,0.0,0.0,1.1710264456822708,2.4607880712200395e-11,False
M0,0.0,0.0,Q2,4560.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19637313482602636,0.0,0.0,1.1570240227362119,3.5516217035853553e-11,False
M0,0.0,0.0,Q2,4680.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19498499779617795,0.0,0.0,1.1408706445954082,3.5096591822875425e-11,False
M0,0.0,0.0,Q2,4800.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19360625034577508,0.0,0.0,1.0963116041724215,3.2884760943751675e-11,False
M0,0.0,0.0,Q2,4920.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19223701965602386,0.0,0.0,1.0598162593094156,4.017341393237142e-11,False
M0,0.0,0.0,Q2,5040.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19087759264435106,0.0,0.0,0.8737462333708742,3.864919507603304e-11,False
M0,0.0,0.0,Q2,5160.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1895274813519216,0.0,0.0,0.94544026271291,3.584490860997251e-11,False
M0,0.0,0.0,Q2,5280.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1881868075329479,0.0,0.0,0.7992869148647823,3.825614915041434e-11,False
M0,0.0,0.0,Q2,5400.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18685558006742492,0.0,0.0,0.7575091905371246,4.1022596255238324e-11,False
M0,0.0,0.0,Q2,5520.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18553396600372649,0.0,0.0,0.7641317820356083,4.289915891361966e-11,False
M0,0.0,0.0,Q2,5640.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18422155580487212,0.0,0.0,0.6950406736490702,2.652312020023253e-11,False
M0,0.0,0.0,Q2,5760.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18291843924285994,0.0,0.0,0.6651234111069119,4.55621389289846e-11,False
M0,0.0,0.0,Q2,5880.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1816247209601764,0.0,0.0,0.5869636539559637,3.902903756496879e-11,False
M0,0.0,0.0,Q2,6000.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18033995632286653,0.0,0.0,0.6810666223785697,2.2625953992841926e-11,False
M0,0.0,0.0,Q2,6120.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1790642071252727,0.0,0.0,0.5293961179628113,3.723864739156439e-11,False
M0,0.0,0.0,Q2,6240.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17779750728837204,0.0,0.0,0.5828119281466622,3.927338984523465e-11,False
M0,0.0,0.0,Q2,6360.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17653959829459123,0.0,0.0,0.4898074114571253,4.892766536217432e-11,False
M0,0.0,0.0,Q2,6480.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17529076408754588,0.0,0.0,0.40458247417735455,4.3084919873795766e-11,False
M0,0.0,0.0,Q2,6600.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17405092372063516,0.0,0.0,0.44148013166153377,3.172823349622278e-11,False
M0,0.0,0.0,Q2,6720.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17282025376071247,0.0,0.0,0.38774565584923004,3.6019484008458867e-11,False
M0,0.0,0.0,Q2,6840.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17159854401065305,0.0,0.0,0.34353893222797194,3.224073627865423e-11,False
M0,0.0,0.0,Q2,6960.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17038570056610972,0.0,0.0,0.4164172398319339,2.3738475577352754e-11,False
M0,0.0,0.0,Q2,7080.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16918160797574358,0.0,0.0,0.3317903754400485,3.056534844526508e-11,False
M0,0.0,0.0,Q2,7200.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16798603898747655,0.0,0.0,0.33526688860986786,2.8579288383990578e-11,False
M0,0.0,0.0,Q2,7320.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16679935509068428,0.0,0.0,0.23184150155249247,3.200630257066504e-11,False
M0,0.0,0.0,Q2,7440.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16562168881562342,0.0,0.0,0.2144326355268708,3.502179479255977e-11,False
M0,0.0,0.0,Q2,7560.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1644528504741525,0.0,0.0,0.24944545912211138,4.254420166366467e-11,False
M0,0.0,0.0,Q2,7680.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1632928683674736,0.0,0.0,0.19489097399627928,2.8657754537509064e-11,False
M0,0.0,0.0,Q2,7800.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16214126716253255,0.0,0.0,0.1945525695150696,3.227944240056765e-11,False
M0,0.0,0.0,Q2,7920.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16099819719191485,0.0,0.0,0.24715340000388603,4.48862603071665e-11,False
M0,0.0,0.0,Q2,8040.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15986354177725573,0.0,0.0,0.22739311878577925,4.3268769215808426e-11,False
M0,0.0,0.0,Q2,8160.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15873736855832482,0.0,0.0,0.2680500106310953,3.9099954287832065e-11,False
M0,0.0,0.0,Q2,8280.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15761971795633153,0.0,0.0,0.21624488741316328,3.86846071525075e-11,False
M0,0.0,0.0,Q2,8400.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15651061133085983,0.0,0.0,0.15278257962726888,2.6422434787224597e-11,False
M0,0.0,0.0,Q2,8520.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15540952364316687,0.0,0.0,0.21631635807397126,4.089333706433089e-11,False
M0,0.0,0.0,Q2,8640.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15431706315394203,0.0,0.0,0.12302154901144897,3.220309678569794e-11,False
M0,0.0,0.0,Q2,8760.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15323295020475594,0.0,0.0,0.09485577865145882,2.1967557259055524e-11,False
M0,0.0,0.0,Q2,8880.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15215706278741828,0.0,0.0,0.10813237162591671,3.039906078621161e-11,False
M0,0.0,0.0,Q2,9000.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15108918902404497,0.0,0.0,0.17806481761629298,3.72620066872638e-11,False
M0,0.0,0.0,Q2,9120.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15002985480373415,0.0,0.0,0.04968273891746801,2.9778246061933366e-11,False
M0,0.0,0.0,Q2,9240.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14897861861362727,0.0,0.0,0.04488325537806806,3.186178485299084e-11,False
M0,0.0,0.0,Q2,9360.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14793541026910917,0.0,0.0,0.0709532335159727,2.6185487533210696e-11,False
M0,0.0,0.0,Q2,9480.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1469001998189023,0.0,0.0,0.1349249713585071,3.7757840693313296e-11,False
M0,0.0,0.0,Q2,9600.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145873321196816,0.0,0.0,0.021321842972807887,2.1242676370004033e-11,False
M0,0.0,0.0,Q2,9720.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14485404518635067,0.0,0.0,0.042772206132612775,3.0978242074303217e-11,False
M0,0.0,0.0,Q2,9840.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14384299621928243,0.0,0.0,0.09098672901447967,2.983365446619721e-11,False
M0,0.0,0.0,Q2,9960.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14283965567175205,0.0,0.0,0.12424758815587773,2.866595187955272e-11,False
M0,0.0,0.0,Q2,10080.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14184425557418445,0.0,0.0,0.028966519364787936,2.737908764304512e-11,False
M0,0.0,0.0,Q2,10200.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14085650001508346,0.0,0.0,0.025153473964236547,2.2644441914891788e-11,False
M0,0.0,0.0,Q2,10320.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13987663425076322,0.0,0.0,0.019167259193811573,2.7388572536329102e-11,False
M0,0.0,0.0,Q2,10440.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13890419470699156,0.0,0.0,0.004080300967393904,2.5131887643141775e-11,False
M0,0.0,0.0,Q2,10560.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1379396359216555,0.0,0.0,0.04806680487543175,3.784497251710578e-11,False
M0,0.0,0.0,Q2,10680.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13698257614087028,0.0,0.0,0.11396679618158853,3.4028329380511e-11,False
M0,0.0,0.0,Q2,10800.0,120.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13603250243467807,0.0,0.0,0.09876692222270343,2.032796481212197e-11,False
M1,0.0,0.0,Q2,120.0,120.0,2400000.0,1.8147111590486747e-05,43.55306781716819,5226.368138060183,0.0010820029085223278,0.0,0.0010034978866709139,0.2581818377758119,0.0,0.0,8.705300570187342,3.586507220188218e-11,True
M1,0.0,0.0,Q2,240.0,120.0,2400000.0,1.6006434867778393e-05,38.41544368266814,9836.22137998036,0.0009593754362450097,0.0,0.0008933614644562147,0.25626106559191997,0.0,0.0,12.117997932403371,4.9502350076915114e-11,True
M1,0.0,0.0,Q2,360.0,120.0,2400000.0,1.4450307684994908e-05,34.68073844398778,13997.909993258892,0.0008689887973293847,0.0,0.0008098154590297223,0.25452702866958965,0.0,0.0,14.247105780752939,3.673656372468278e-11,True
M1,0.0,0.0,Q2,480.0,120.0,2400000.0,1.3256148175274667e-05,31.814755620659202,17815.680667737997,0.0007987384716632247,0.0,0.0007420245203283982,0.25293629088841946,0.0,0.0,15.570675100929302,4.1826046763996e-11,True
M1,0.0,0.0,Q2,600.0,120.0,2400000.0,1.2318177055377163e-05,29.563624932905192,21363.31565968662,0.0007428971232340342,0.0,0.0006872920268362312,0.25145810964167153,0.0,0.0,16.62886089752277,4.09627813478414e-11,True
M1,0.0,0.0,Q2,720.0,120.0,2400000.0,1.1564625611452201e-05,27.755101467485282,24693.927835784856,0.0006975625379325295,0.0,0.000643442870146906,0.25007035456823035,0.0,0.0,17.454186745568116,4.3763500922045844e-11,True
M1,0.0,0.0,Q2,840.0,120.0,2400000.0,1.0941375825151308e-05,26.25930198036314,27845.044073428435,0.0006597395025463599,0.0,0.000608134559023581,0.24875738946918854,0.0,0.0,18.058096462715717,2.3811779783957148e-11,True
M1,0.0,0.0,Q2,960.0,120.0,2400000.0,1.0425564840300203e-05,25.021355616720488,30847.606747434893,0.0006281755560929543,0.0,0.0005801815369806614,0.24750632168845474,0.0,0.0,18.581875838332003,3.355704279109198e-11,True
M1,0.0,0.0,Q2,1080.0,120.0,2400000.0,9.992319911378069e-06,23.981567787307366,33725.39488191178,0.000601463649357621,0.0,0.000558002875182218,0.2463072432991516,0.0,0.0,19.03003841743503,4.985021740618462e-11,True
M1,0.0,0.0,Q2,1200.0,120.0,2400000.0,9.623720943889854e-06,23.09693026533565,36497.026513752055,0.0005786113982037854,0.0,0.0005401833356293205,0.24515239678590597,0.0,0.0,19.355279944801328,2.6919513169544337e-11,True
M1,0.0,0.0,Q2,1320.0,120.0,2400000.0,9.312690360054039e-06,22.350456864129693,39179.08133744762,0.0005592146280505311,0.0,0.0005260821211846099,0.2440348739426566,0.0,0.0,19.65518369340941,4.0188390201376325e-11,True
M1,0.0,0.0,Q2,1440.0,120.0,2400000.0,9.042184317922249e-06,21.701242363013396,41783.230421009226,0.0005422961895119548,0.0,0.0005179613811432526,0.2429498118244388,0.0,0.0,19.843842059763066,4.892847528042463e-11,True
M1,0.0,0.0,Q2,1560.0,120.0,2400000.0,8.80688763061791e-06,21.136530313482982,44319.61405862719,0.0005275499214042031,0.0,0.0005124168950193592,0.2418929853087221,0.0,0.0,19.971086948462258,4.4967940199711315e-11,True
M1,0.0,0.0,Q2,1680.0,120.0,2400000.0,8.601751394108153e-06,20.644203345859566,46796.918460130335,0.0005146762830616885,0.0,0.0005071793672518054,0.24086077514140572,0.0,0.0,20.058825096184997,4.663314523507222e-11,True
M1,0.0,0.0,Q2,1800.0,120.0,2400000.0,8.430244666656857e-06,20.232587199976457,49224.82892412751,0.0005038500747296094,0.0,0.0005029367561246086,0.2398491457814429,0.0,0.0,20.239181440484103,2.6213282876830278e-11,True
M1,0.0,0.0,Q2,1920.0,120.0,2400000.0,8.274572865292019e-06,19.858974876700845,51607.90590933162,0.000494065650974846,0.0,0.0004981768030485194,0.23885619703767205,0.0,0.0,20.236883842457857,4.851465055553887e-11,True
M1,0.0,0.0,Q2,2040.0,120.0,2400000.0,8.142125704333084e-06,19.5411016903994,53952.83811217955,0.00048572763114907,0.0,0.0004944623114020731,0.2378791419531945,0.0,0.0,20.294502103014683,4.9080372070162695e-11,True
M1,0.0,0.0,Q2,2160.0,120.0,2400000.0,8.021817206508789e-06,19.252361295621093,56263.12146765408,0.00047819302446421556,0.0,0.000491009368580496,0.23691652388843987,0.0,0.0,20.25518583955203,3.2203351080627096e-11,True
M1,0.0,0.0,Q2,2280.0,120.0,2400000.0,7.917436519994768e-06,19.001847647987443,58543.34318541257,0.00047166143386535034,0.0,0.00048791023537952716,0.2359664315060051,0.0,0.0,20.263110644012436,3.520472580104533e-11,True
M1,0.0,0.0,Q2,2400.0,120.0,2400000.0,7.829008631393659e-06,18.789620715344782,60798.09767125394,0.0004678166119024387,0.0,0.00048518947533116025,0.2350269504702092,0.0,0.0,20.268848862897077,4.572857846147199e-11,True
M1,0.0,0.0,Q2,2520.0,120.0,2400000.0,7.750604335323028e-06,18.601450404775267,63030.271719826975,0.0004647477017241391,0.0,0.00048259616969680377,0.23409687794990455,0.0,0.0,20.263967255429932,2.8787715379141462e-11,True
M1,0.0,0.0,Q2,2640.0,120.0,2400000.0,7.680545430062134e-06,18.433309032149122,65242.26880368487,0.0004620607280218413,0.0,0.0004800130724397138,0.23317521249824902,0.0,0.0,20.224024100509144,4.680304652851109e-11,True
M1,0.0,0.0,Q2,2760.0,120.0,2400000.0,7.6135042612673085e-06,18.27241022704154,67434.95803092986,0.00045943436879806126,0.0,0.0004770369836508616,0.23226159198686025,0.0,0.0,20.084844664436133,4.104552743446324e-11,True
M1,0.0,0.0,Q2,2880.0,120.0,2400000.0,7.557378475650772e-06,18.13770834156185,69611.48303191729,0.00045733140924472904,0.0,0.000474474732002002,0.23135470656975768,0.0,0.0,20.057145845550465,2.3861377099235154e-11,True
M1,0.0,0.0,Q2,3000.0,120.0,2400000.0,7.500920555763093e-06,18.002209333831424,71771.74815197707,0.00045509811013468216,0.0,0.00047146375332079825,0.23045459610308291,0.0,0.0,19.895455306450025,4.698998716717944e-11,True
M1,0.0,0.0,Q2,3120.0,120.0,2400000.0,7.455614019171695e-06,17.89347364601207,73918.96498949852,0.0004534135633807748,0.0,0.0004690705339139809,0.2295599224208029,0.0,0.0,19.90115023783465,4.4474111503962545e-11,True
M1,0.0,0.0,Q2,3240.0,120.0,2400000.0,7.4098874063200915e-06,17.78372977516822,76053.0125625187,0.00045161557119928865,0.0,0.0004663830107375613,0.22867073593205872,0.0,0.0,19.7853983713667,3.4715348762034724e-11,True
M1,0.0,0.0,Q2,3360.0,120.0,2400000.0,7.367623539540477e-06,17.682296494897145,78174.88814190637,0.00044992754392043173,0.0,0.00046362119584138873,0.227786621107402,0.0,0.0,19.643699912428655,2.932677733995346e-11,True
M1,0.0,0.0,Q2,3480.0,120.0,2400000.0,7.3263889629690635e-06,17.58333351112575,80284.88816324146,0.0004481978905607003,0.0,0.000460731585569365,0.22690745443191981,0.0,0.0,19.491122663830094,4.733281020811092e-11,True
M1,0.0,0.0,Q2,3600.0,120.0,2400000.0,7.294020921124764e-06,17.505650210699432,82385.5661885254,0.00044690173053875317,0.0,0.000458566230595556,0.22603217192144673,0.0,0.0,19.473959209884143,4.062330785737472e-11,True
M1,0.0,0.0,Q2,3720.0,120.0,2400000.0,7.258856496986364e-06,17.421255592767274,84476.11685965747,0.00044536709191528854,0.0,0.0004568899543653407,0.2251611091418605,0.0,0.0,19.34367687350966,4.710809866522631e-11,True
M1,0.0,0.0,Q2,3840.0,120.0,2400000.0,7.2272413361672204e-06,17.34537920680133,86557.56236447363,0.00044396690705548726,0.0,0.00045538791952079026,0.22429384018156287,0.0,0.0,19.243289663732693,4.8986344653779115e-11,True
M1,0.0,0.0,Q2,3960.0,120.0,2400000.0,7.19554425069815e-06,17.269306201675562,88629.87910867471,0.00044248791187333225,0.0,0.00045384733614599847,0.22343037487151593,0.0,0.0,19.117835696751264,2.3839874061553266e-11,True
M1,0.0,0.0,Q2,4080.0,120.0,2400000.0,7.1627491474051915e-06,17.19059795377246,90692.75086312741,0.00044086845572809184,0.0,0.00045212813637617906,0.22257084497383833,0.0,0.0,18.921327898268046,4.8370183296735915e-11,True
M1,0.0,0.0,Q2,4200.0,120.0,2400000.0,7.1318680761339516e-06,17.116483382721484,92746.72886905399,0.00043927987998021217,0.0,0.0004506301956651903,0.22171502080471192,0.0,0.0,18.84631362507448,4.0867608254550195e-11,True
M1,0.0,0.0,Q2,4320.0,120.0,2400000.0,7.10774399351007e-06,17.05858558442417,94793.75913918488,0.00043804041951875014,0.0,0.00044962515185215264,0.22086209152549624,0.0,0.0,18.839382339415042,4.929130811849575e-11,True
M1,0.0,0.0,Q2,4440.0,120.0,2400000.0,7.076104322906946e-06,16.98265037497667,96831.67718418209,0.0004363100719194237,0.0,0.0004479832889302986,0.22001295900674697,0.0,0.0,18.59096515389976,2.346854315985797e-11,True
M1,0.0,0.0,Q2,4560.0,120.0,2400000.0,7.0476795751324484e-06,16.914430980317878,98861.40890182024,0.0004346980695439508,0.0,0.0004466389952503187,0.21916723745772404,0.0,0.0,18.525534871054965,3.657753210128151e-11,True
M1,0.0,0.0,Q2,4680.0,120.0,2400000.0,7.021825471819002e-06,16.852381132365604,100883.6946377041,0.00043319373662415166,0.0,0.00044547775610728215,0.2183246184010991,0.0,0.0,18.458389314992807,3.1736349803312255e-11,True
M1,0.0,0.0,Q2,4800.0,120.0,2400000.0,6.99849317959004e-06,16.796383631016095,102899.26067342603,0.0004318026618565963,0.0,0.0004444314577611439,0.21748479921932765,0.0,0.0,18.363902467221223,2.8952715639128707e-11,True
M1,0.0,0.0,Q2,4920.0,120.0,2400000.0,6.974282168841695e-06,16.73827720522007,104907.85393805245,0.0004303173706548838,0.0,0.0004433485171368321,0.21664788535886564,0.0,0.0,18.276923534253374,3.840237087551312e-11,True
M1,0.0,0.0,Q2,5040.0,120.0,2400000.0,6.943579437738664e-06,16.664590650572794,106907.60481612118,0.0004284026978370836,0.0,0.00044172962103880656,0.21581465582615164,0.0,0.0,18.036858885050016,3.453672593501563e-11,True
M1,0.0,0.0,Q2,5160.0,120.0,2400000.0,6.92099731168516e-06,16.610393548044385,108900.85204188651,0.00042691360239012195,0.0,0.0004407444948621426,0.2149841361485803,0.0,0.0,18.05530383132443,2.619756978711444e-11,True
M1,0.0,0.0,Q2,5280.0,120.0,2400000.0,6.893323983375994e-06,16.543977560102384,110886.12934909879,0.0004250971093708249,0.0,0.0004396387935497838,0.21415693727041835,0.0,0.0,17.854796744706018,4.90916381643973e-11,True
M1,0.0,0.0,Q2,5400.0,120.0,2400000.0,6.866340352747415e-06,16.479216846593797,112863.63537069004,0.00042327426373833734,0.0,0.00043882768462858275,0.21333297642794044,0.0,0.0,17.756968155891375,3.847921936938046e-11,True
M1,0.0,0.0,Q2,5520.0,120.0,2400000.0,6.8397032013106265e-06,16.415287683145504,114833.4698926675,0.0004214380009999003,0.0,0.0004381032592346136,0.2125122120436454,0.0,0.0,17.706808942584498,3.469936205848518e-11,True
M1,0.0,0.0,Q2,5640.0,120.0,2400000.0,6.814410888785065e-06,16.354586133084155,116796.0202286376,0.0004196635753564199,0.0,0.00043738594316981524,0.2116944827369815,0.0,0.0,17.581493396578363,1.8142415524338316e-11,True
M1,0.0,0.0,Q2,5760.0,120.0,2400000.0,6.788713012870741e-06,16.29291123088978,118751.16957634437,0.00041783523165159794,0.0,0.0004366645919899258,0.21087983717542766,0.0,0.0,17.494576131329204,1.642076329532282e-11,True
M1,0.0,0.0,Q2,5880.0,120.0,2400000.0,6.760917729284006e-06,16.226202550281613,120698.31388237816,0.00041585752517496114,0.0,0.00043577733375445364,0.21006852704779994,0.0,0.0,17.357998973093903,4.8948758501604156e-11,True
M1,0.0,0.0,Q2,6000.0,120.0,2400000.0,6.739940002387819e-06,16.175856005730765,122639.41660306585,0.0004142591241174137,0.0,0.0004353897504050128,0.20925973424740066,0.0,0.0,17.395753788642395,4.515555856787717e-11,True
M1,0.0,0.0,Q2,6120.0,120.0,2400000.0,6.713809398167458e-06,16.1131425556019,124572.99370973808,0.0004123515979226201,0.0,0.000434530360693831,0.20845407711951477,0.0,0.0,17.18720764516281,4.155462779037398e-11,True
M1,0.0,0.0,Q2,6240.0,120.0,2400000.0,6.690401239261622e-06,16.056962974227893,126499.82926664542,0.0004105706855235141,0.0,0.0004339316699889016,0.20765122897077376,0.0,0.0,17.183252983001722,3.682691722208362e-11,True
M1,0.0,0.0,Q2,6360.0,120.0,2400000.0,6.6661441416128854e-06,15.998745939870926,128419.67877942993,0.00040909245819080377,0.0,0.0004331638399040797,0.20685129167384378,0.0,0.0,17.03334275485364,4.5120918801798674e-11,True
M1,0.0,0.0,Q2,6480.0,120.0,2400000.0,6.638593214003843e-06,15.932623713609225,130331.59362506303,0.00040758836232147807,0.0,0.00043216518200146363,0.20605466048822949,0.0,0.0,16.888811284780743,4.171441629568532e-11,True
M1,0.0,0.0,Q2,6600.0,120.0,2400000.0,6.613733220701449e-06,15.872959729683478,132236.34879262504,0.0004062267871618208,0.0,0.00043137750356265245,0.20526101250181836,0.0,0.0,16.866263107487732,3.87602102969994e-11,True
M1,0.0,0.0,Q2,6720.0,120.0,2400000.0,6.5864070191447125e-06,15.80737684594731,134133.23401413872,0.000404716910478759,0.0,0.00043049324465775055,0.20447064365959602,0.0,0.0,16.752292872189685,3.5680304019450326e-11,True
M1,0.0,0.0,Q2,6840.0,120.0,2400000.0,6.56008705575983e-06,15.744208933823593,136022.53908619756,0.0004032620141444533,0.0,0.0004298105605793474,0.20368343321298302,0.0,0.0,16.647478314769334,4.647597298435484e-11,True
M1,0.0,0.0,Q2,6960.0,120.0,2400000.0,6.53693790767521e-06,15.688650978420505,137905.177203608,0.00040198243739528216,0.0,0.00042937790598723537,0.20289900066414437,0.0,0.0,16.660824028502432,4.2390935729575386e-11,True
M1,0.0,0.0,Q2,7080.0,120.0,2400000.0,6.5120248081438405e-06,15.628859539545218,139780.64034835342,0.00040060569572327413,0.0,0.0004287253651991358,0.20211755768724946,0.0,0.0,16.517067463210132,3.933942210779269e-11,True
M1,0.0,0.0,Q2,7200.0,120.0,2400000.0,6.489372895928932e-06,15.574494950229438,141649.57974238094,0.00039935589675110653,0.0,0.0004282150322625606,0.20133883293982213,0.0,0.0,16.461899851389717,3.633338447787688e-11,True
M1,0.0,0.0,Q2,7320.0,120.0,2400000.0,6.4617224378319645e-06,15.508133850796716,143510.55580447655,0.00039780969986000193,0.0,0.00042733557542610275,0.2005634262479114,0.0,0.0,16.297800107101967,4.665912660493913e-11,True
M1,0.0,0.0,Q2,7440.0,120.0,2400000.0,6.433762313136891e-06,15.441029551528539,145363.47935065997,0.0003962330878833886,0.0,0.00042645242072333363,0.19979137477043046,0.0,0.0,16.217895448689745,4.222025816550622e-11,True
M1,0.0,0.0,Q2,7560.0,120.0,2400000.0,6.40850219777939e-06,15.380405274670535,147209.12798362042,0.0003948072586475443,0.0,0.00042573559368504774,0.19902235450727732,0.0,0.0,16.19112191307172,2.979775231883363e-11,True
M1,0.0,0.0,Q2,7680.0,120.0,2400000.0,6.38166273822342e-06,15.315990571736208,149047.04685222876,0.00039328897556458755,0.0,0.0004248479589415077,0.1982565549792087,0.0,0.0,16.074511135004258,2.7710308124874572e-11,True
M1,0.0,0.0,Q2,7800.0,120.0,2400000.0,6.358524563651584e-06,15.260458952763802,150878.3019265604,0.0003919854451322653,0.0,0.00042422983326369863,0.1974935320320678,0.0,0.0,16.013439261125285,3.38914022062728e-11,True
M1,0.0,0.0,Q2,7920.0,120.0,2400000.0,6.335629661333014e-06,15.205511187199233,152702.96326902433,0.00039068865052304535,0.0,0.0004237430832462206,0.19673325647318554,0.0,0.0,16.006110743558235,3.175173294053591e-11,True
M1,0.0,0.0,Q2,8040.0,120.0,2400000.0,6.3127048091134775e-06,15.150491541872347,154521.02225404902,0.00038939358642988434,0.0,0.00042319465563840273,0.1959757318965507,0.0,0.0,15.927368036534437,2.880598027169826e-11,True
M1,0.0,0.0,Q2,8160.0,120.0,2400000.0,6.290337820003691e-06,15.096810768008858,156332.6395462101,0.00038812745280241003,0.0,0.0004227016210993034,0.19522089135859075,0.0,0.0,15.90956548986894,2.692636841480879e-11,True
M1,0.0,0.0,Q2,8280.0,120.0,2400000.0,6.266194135065916e-06,15.038865924158198,158137.30345710908,0.0003867605109567019,0.0,0.00042203344399278404,0.19446894806280499,0.0,0.0,15.79908935308339,2.5222386545169043e-11,True
